_id,master_id,microorganism_common_name,pathogen_group,indicator_or_pathogen,authors,bib_id,year_published,location_comment,city,country,technology_description,influent_concentration,influent_concentration_qualifier,influent_independent_measurement_or_statistic,effluent_concentration,effluent_concentration_qualifier,effluent_independent_measurement_or_statistic,month,measurement_method,units,lrv,hrt_days,holdingtime_days,depth_meters,temperature_celsius,moisture_content_percent,coagulant,imputed_values
343,46,Fecal coliforms,Bacteria,indicator,Anceno et al. (2007),3996,2007,"AIT wastewater treatment plant, Pathumthani, Thailand",Pathumthani,Thailand,Maturation Pond,74131024.13,=,Geometeric mean of 44 samples,588843.6554,0,Geometric mean of 44 samples,All Year,"Standard Methods (APHA, 1998)",MPN / L,2.1,5.5,NA,0.7,29.4,NA,NA,Temperature
344,47,Giardia,Protozoa,pathogen,Anceno et al. (2007),3996,2007,"AIT wastewater treatment plant, Pathumthani, Thailand",Pathumthani,Thailand,Maturation Pond,3890.45145,=,Geometric mean of 12 samples,12589.25412,0,Geometric mean of 12 samples,All Year,0,qPCR copies / L,-0.5,0.1,NA,1.2,25,NA,NA,Temperature
345,48,Giardia,Protozoa,pathogen,Anceno et al. (2007),3996,2007,"AIT wastewater treatment plant, Pathumthani, Thailand",Pathumthani,Thailand,Maturation Pond,11748.97555,=,Geometric mean of 12 samples,3090.295433,0,Geometric mean of 12 samples,All Year,0,qPCR copies / L,0.6,0.1,NA,1.95,25,NA,NA,Temperature
346,50,Giardia,Protozoa,pathogen,Anceno et al. (2007),3996,2007,"AIT wastewater treatment plant, Pathumthani, Thailand",Pathumthani,Thailand,Maturation Pond,26.91534804,=,Geometeric mean of 44 samples,0.045708819,0,Geometric mean of 44 samples,All Year,0,qPCR copies / L,2.8,5.5,NA,0.7,27.66,NA,NA,Temperature
347,89,Culturable Enterovirus,Virus,pathogen,Bausum et al. (1983),5148,1983,"El Paso, TX, USA","El Paso, TX, USA",United States,Maturation Pond,14.3,=,0,1.1,0,0,0,"Adsorption-Elution Plaque Assay; BGM, HeLa and RD cell lines",pfu/L,1.1,8.5,NA,1.5,16.8,NA,NA,""
348,90,Culturable Enterovirus,Virus,pathogen,Bausum et al. (1983),5148,1983,"El Paso, TX, USA","El Paso, TX, USA",United States,Maturation Pond,4.6,=,0,0.6,0,0,0,"Adsorption-Elution Plaque Assay; BGM, HeLa and RD cell lines",pfu/L,0.9,8.5,NA,1.5,21.4,NA,NA,""
349,91,Culturable Enterovirus,Virus,pathogen,Bausum et al. (1983),5148,1983,"Shelby, MS, USA","Shelby, MS, USA",United States,Maturation Pond,12.7,=,0,0.8,0,0,0,"Adsorption-Elution Plaque Assay; BGM, HeLa and RD cell lines",pfu/L,1.2,24.1,NA,1.2,23.8,NA,NA,""
350,92,Culturable Enterovirus,Virus,pathogen,Bausum et al. (1983),5148,1983,"El Paso, TX, USA","El Paso, TX, USA",United States,Maturation Pond,2.6,=,0,1,0,0,0,"Adsorption-Elution Plaque Assay; BGM, HeLa and RD cell lines",pfu/L,0.4,8.5,NA,1.5,8.2,NA,NA,""
351,93,Culturable Enterovirus,Virus,pathogen,Bausum et al. (1983),5148,1983,"Shelby, MS, USA","Shelby, MS, USA",United States,Maturation Pond,2.6,=,0,0.7,0,0,0,"Adsorption-Elution Plaque Assay; BGM, HeLa and RD cell lines",pfu/L,0.6,24.1,NA,1.2,8.9,NA,NA,""
352,94,Culturable Enterovirus,Virus,pathogen,Bausum et al. (1983),5148,1983,"Lennox, SD, USA","Lennox, SD, USA",United States,Maturation Pond,1.2,=,0,0.3,0,0,0,"Adsorption-Elution Plaque Assay; BGM, HeLa and RD cell lines",pfu/L,0.6,26.6,NA,1.5,7.5,NA,NA,""
353,95,Culturable Enterovirus,Virus,pathogen,Bausum et al. (1983),5148,1983,"Shelby, MS, USA","Shelby, MS, USA",United States,Maturation Pond,0.3,=,0,0.2,0,0,0,"Adsorption-Elution Plaque Assay; BGM, HeLa and RD cell lines",pfu/L,0.2,24.1,NA,1.2,17.4,NA,NA,""
354,96,Culturable Enterovirus,Virus,pathogen,Bausum et al. (1983),5148,1983,"Lennox, SD, USA","Lennox, SD, USA",United States,Maturation Pond,0.5,=,0,0.3,0,0,0,"Adsorption-Elution Plaque Assay; BGM, HeLa and RD cell lines",pfu/L,0.2,26.6,NA,1.5,16.8,NA,NA,""
355,97,Culturable Enterovirus,Virus,pathogen,Bausum et al. (1983),5148,1983,"Lennox, SD, USA","Lennox, SD, USA",United States,Maturation Pond,11.3,=,0,10.5,0,0,0,"Adsorption-Elution Plaque Assay; BGM, HeLa and RD cell lines",pfu/L,0,26.6,NA,1.5,-5.6,NA,NA,""
356,239,Fecal coliforms,Bacteria,indicator,Dixo et al. (1995),5300,1995,"Pedregal, Campina Grande, Paraiba, Brazil","Pedregal, Campina Grande, Paraiba, Brazil",Brazil,Maturation Pond,600000,=,Geometric mean of ~180 samples,28000,0,Geometric mean of ~180 samples,0,membrane filtration with sodium lauryl sulfate broth,cfu / 100 mL,1.3,5,NA,0.65,28,NA,NA,Temperature
357,240,Fecal coliforms,Bacteria,indicator,Dixo et al. (1995),5300,1995,"Pedregal, Campina Grande, Paraiba, Brazil","Pedregal, Campina Grande, Paraiba, Brazil",Brazil,Maturation Pond,28000,=,Geometric mean of ~180 samples,3700,0,Geometric mean of ~180 samples,0,membrane filtration with sodium lauryl sulfate broth,cfu / 100 mL,0.9,5,NA,0.65,28.6,NA,NA,Temperature
358,241,Fecal coliforms,Bacteria,indicator,Dixo et al. (1995),5300,1995,"Pedregal, Campina Grande, Paraiba, Brazil","Pedregal, Campina Grande, Paraiba, Brazil",Brazil,Maturation Pond,3700,=,Geometric mean of ~180 samples,610,0,Geometric mean of ~180 samples,0,membrane filtration with sodium lauryl sulfate broth,cfu / 100 mL,0.8,5,NA,0.65,11.8,NA,NA,Temperature
359,669,Clostridium perfringens,Bacteria,pathogen,Garcia et al. (2008),3225,2008,"Mansilla de las Mulas, Leon, Spain","Mansilla de las Mulas, Leon, Spain",Spain,Maturation Pond,0,=,Geometric Mean of 104 samples,0,0,Geometric Mean of 104 samples,0,"spread-plate method with Perfringens Agar-OPSP,Standard methods (APHA, 1989)",0,1.6,10,NA,0.3,25.62,NA,NA,Temperature
360,670,Clostridium perfringens,Bacteria,pathogen,Garcia et al. (2008),3225,2008,"Mansilla de las Mulas, Leon, Spain","Mansilla de las Mulas, Leon, Spain",Spain,Maturation Pond,0,=,Geometric Mean of 52 samples,0,0,Geometric Mean of 52 samples,0,"spread-plate method with Perfringens Agar-OPSP,Standard methods (APHA, 1989)",0,1.5,10,NA,0.3,25.62,NA,NA,Temperature
361,671,Clostridium perfringens,Bacteria,pathogen,Garcia et al. (2008),3225,2008,"Mansilla de las Mulas, Leon, Spain","Mansilla de las Mulas, Leon, Spain",Spain,Maturation Pond,0,=,Geometric Mean of 52 samples,0,0,Geometric Mean of 52 samples,0,"spread-plate method with Perfringens Agar-OPSP,Standard methods (APHA, 1989)",0,1.7,10,NA,0.3,29,NA,NA,Temperature
362,672,Clostridium perfringens,Bacteria,pathogen,Garcia et al. (2008),3225,2008,"Mansilla de las Mulas, Leon, Spain","Mansilla de las Mulas, Leon, Spain",Spain,Maturation Pond,50118.72336,=,Geometric Mean of 104 samples,2170,0,Geometric Mean of 104 samples,0,"spread-plate method with Perfringens Agar-OPSP,Standard methods (APHA, 1989)",0,1.4,20,NA,0.75,25,NA,NA,Temperature
363,673,Clostridium perfringens,Bacteria,pathogen,Garcia et al. (2008),3225,2008,"Mansilla de las Mulas, Leon, Spain","Mansilla de las Mulas, Leon, Spain",Spain,Maturation Pond,0,=,Geometric Mean of 52 samples,0,0,Geometric Mean of 52 samples,0,"spread-plate method with Perfringens Agar-OPSP,Standard methods (APHA, 1989)",0,1.1,20,NA,0.75,29,NA,NA,Temperature
364,674,Clostridium perfringens,Bacteria,pathogen,Garcia et al. (2008),3225,2008,"Mansilla de las Mulas, Leon, Spain","Mansilla de las Mulas, Leon, Spain",Spain,Maturation Pond,0,=,Geometric Mean of 52 samples,0,0,Geometric Mean of 52 samples,0,"spread-plate method with Perfringens Agar-OPSP,Standard methods (APHA, 1989)",0,1.5,20,NA,0.75,24.8,NA,NA,Temperature
365,1012,Culturable Enteric virus,Virus,pathogen,Nupen (1970),5199,1970,"Windhoek, Namibia","Windhoek, Namibia",Namibia,Maturation Pond,1152,=,0,60,0,0,0,"Roller Tube Method, VMK cell line",TCID50/L,1.3,14,NA,1.5,19.8,NA,NA,Depth
366,1013,Culturable Enteric virus,Virus,pathogen,Nupen (1970),5199,1970,"Windhoek, Namibia","Windhoek, Namibia",Namibia,Maturation Pond,30,=,0,0,1,0,0,"Roller Tube Method, VMK cell line",TCID50/L,1.5,14,NA,1.95,19.8,NA,NA,Depth
367,1014,Enterovirus,Virus,pathogen,Nupen (1970),5199,1970,"Windhoek, Namibia","Windhoek, Namibia",Namibia,Maturation Pond,30,=,0,0,1,0,0,"Plaque Assay, VMK cell line",pfu/L,1.5,14,NA,1.5,19.8,NA,NA,Depth
368,1015,Enterovirus,Virus,pathogen,Nupen (1970),5199,1970,"Windhoek, Namibia","Windhoek, Namibia",Namibia,Maturation Pond,88,=,0,0,1,0,0,"Plaque Assay, VMK cell line",pfu/L,1.9,14,NA,1.5,19.8,NA,NA,Depth
369,1022,Culturable Enteric virus,Virus,pathogen,Oragui et al (1987),5067,1987,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,400,=,0,50,0,0,0,Adsorption-Elution Plaque Assay; BMG cell line,pfu/L,0.9,5,NA,2.8,25.1,NA,NA,""
370,1024,Culturable Enteric virus,Virus,pathogen,Oragui et al (1987),5067,1987,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,50,=,0,9,0,0,0,Adsorption-Elution Plaque Assay; BMG cell line,pfu/L,0.7,5,NA,2.8,25.1,NA,NA,""
371,1025,Culturable Enteric virus,Virus,pathogen,Oragui et al (1987),5067,1987,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,1000,=,0,400,0,0,0,Adsorption-Elution Plaque Assay; BMG cell line,pfu/L,0.4,4.9,NA,3.3,25.1,NA,NA,""
372,1028,Rotavirus,Virus,pathogen,Oragui et al (1987),5067,1987,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,30,=,0,10,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/10L,0.5,5,NA,2.8,25.1,NA,NA,""
373,1029,Rotavirus,Virus,pathogen,Oragui et al (1987),5067,1987,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,10,=,0,3,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/10L,0.5,5,NA,2.8,25.1,NA,NA,""
374,1030,Rotavirus,Virus,pathogen,Oragui et al (1987),5067,1987,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,70,=,0,30,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/10L,0.4,4.9,NA,3.3,25.1,NA,NA,""
375,1033,Salmonella,Bacteria,pathogen,Oragui et al (1987),5067,1987,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,0.1,=,0,0.02,0,0,0,MPN Method; Muller Kauffmann broth 43ĄC 24 h; Brilliant Green agar 43ĄC 24 h,MPN/100mL,0.7,4.9,NA,3.3,25.1,NA,NA,""
376,1034,Salmonella,Bacteria,pathogen,Oragui et al (1987),5067,1987,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,0.02,=,0,0.01,0,0,0,MPN Method; Muller Kauffmann broth 43ĄC 24 h; Brilliant Green agar 43ĄC 24 h,MPN/100mL,0.3,5,NA,2.8,25.1,NA,NA,""
377,1036,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,220,=,0,0.5,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,2.6,2,NA,1.5,25,NA,NA,""
378,1037,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,4600,=,0,810,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,0.8,1,NA,0.4,25,NA,NA,""
379,1038,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,1530,=,0,0.5,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,3.5,5,NA,0.6,25,NA,NA,""
380,1039,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,1530,=,0,2,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,2.9,4.2,NA,0.6,25,NA,NA,""
381,1040,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,1530,=,0,1,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,3.2,5,NA,0.6,25,NA,NA,""
382,1042,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,1530,=,0,4,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,2.6,5,NA,0.6,25,NA,NA,""
383,1045,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,2400,=,0,700,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,0.5,2,NA,1.5,25,NA,NA,""
384,1046,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,700,=,0,220,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,0.5,2,NA,1.5,25,NA,NA,""
385,1047,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,6200,=,0,2400,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,0.4,2,NA,1.5,25,NA,NA,""
386,1048,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,22000,=,0,12000,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,0.3,2,NA,1.5,25,NA,NA,""
387,1049,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,4600,=,0,2000,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,0.4,3,NA,0.4,25,NA,NA,""
388,1050,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,4600,=,0,2000,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,0.4,3,NA,0.4,25,NA,NA,""
389,1052,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,9100,=,0,6200,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,0.2,2,NA,1.5,25,NA,NA,""
390,1054,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,4600,=,0,1500,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,0.5,5,NA,0.6,25,NA,NA,""
391,1056,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,4600,=,0,1100,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,0.6,7,NA,0.9,25,NA,NA,""
392,1059,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,7040,=,0,4600,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,0.2,3.8,NA,1,25,NA,NA,""
393,1060,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,12000,=,0,9100,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,0.1,2,NA,1.5,25,NA,NA,""
394,1062,Rotavirus,Virus,pathogen,Oragui et al (1995); Pearson et al. (1995),5206,1995,"Catingueira, Campina Grande, Brazil","Catingueira, Campina Grande, Brazil",Brazil,Maturation Pond,2400,=,0,2400,0,0,0,Indirect immuno-fluorescent assay; LLC-MK2 and Ma104 cell lines,ff/L,0,2,NA,1.5,25,NA,NA,""
395,3752,Helminths,Helminth,pathogen,Ayres et al. (1993),5146,1993,"Karatina, Kenya","Karatina, Kenya",Kenya,Maturation Pond,0.12,0,Arithmetic mean of 4 samples,0.05,0,Arithmetic mean of 4 samples,0,Leeds I and II techniques,eggs / L,0.4,8.5,NA,1.75,25,NA,NA,Temperature
396,3753,Helminths,Helminth,pathogen,Ayres et al. (1993),5146,1993,"Nakuru, Kenya","Nakuru, Kenya",Kenya,Maturation Pond,0.72,0,Arithmetic mean of 4 samples,0.12,0,Arithmetic mean of 4 samples,0,Leeds I and II techniques,eggs / L,0.8,8.4,NA,1.2,25.62,NA,NA,Temperature
397,3755,Helminths,Helminth,pathogen,Ayres et al. (1993),5146,1993,"Nakuru, Kenya","Nakuru, Kenya",Kenya,Maturation Pond,18.75,0,Arithmetic mean of 2 samples,0.72,0,Arithmetic mean of 4 samples,0,Leeds I and II techniques,eggs / L,1.4,7.2,NA,1.2,25,NA,NA,Temperature
398,3852,Ascaris,Helminth,pathogen,Mara and Silva (1986),5188,1986,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,2,0,Arithmetic mean of ~52 samples,4,0,Arithmetic mean of ~52 samples,0,EXTRABES Method (centrifugation and microscopy),eggs / L,-0.3,3.2,NA,1,25.62,NA,NA,""
399,3853,Ascaris,Helminth,pathogen,Mara and Silva (1986),5188,1986,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,1,0,Arithmetic mean of ~25 samples,1,0,Arithmetic mean of ~25 samples,0,EXTRABES Method (centrifugation and microscopy),eggs / L,0,1.6,NA,1,25.62,NA,NA,""
400,3855,Hookworm,Helminth,pathogen,Mara and Silva (1986),5188,1986,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,7,0,Arithmetic mean of ~52 samples,6,0,Arithmetic mean of ~52 samples,0,EXTRABES Method (centrifugation and microscopy),eggs / L,0.1,3.2,NA,1,25.62,NA,NA,""
401,3856,Hookworm,Helminth,pathogen,Mara and Silva (1986),5188,1986,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,6,0,Arithmetic mean of ~25 samples,4,0,Arithmetic mean of ~25 samples,0,EXTRABES Method (centrifugation and microscopy),eggs / L,0.2,1.6,NA,1,25.62,NA,NA,""
402,3857,Hookworm,Helminth,pathogen,Mara and Silva (1986),5188,1986,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,10,0,Arithmetic mean of ~25 samples,6,0,Arithmetic mean of ~25 samples,0,EXTRABES Method (centrifugation and microscopy),eggs / L,0.2,1.6,NA,1,25.62,NA,NA,""
403,3858,Hookworm,Helminth,pathogen,Mara and Silva (1986),5188,1986,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,12,0,Arithmetic mean of ~52 samples,7,0,Arithmetic mean of ~52 samples,0,EXTRABES Method (centrifugation and microscopy),eggs / L,0.2,3.2,NA,1,25.62,NA,NA,""
404,3859,Hookworm,Helminth,pathogen,Mara and Silva (1986),5188,1986,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,4,0,Arithmetic mean of ~25 samples,2,0,Arithmetic mean of ~25 samples,0,EXTRABES Method (centrifugation and microscopy),eggs / L,0.3,1.7,NA,1,25.62,NA,NA,""
405,3860,Ascaris,Helminth,pathogen,Mara and Silva (1986),5188,1986,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,4,0,Arithmetic mean of ~52 samples,2,0,Arithmetic mean of ~52 samples,0,EXTRABES Method (centrifugation and microscopy),eggs / L,0.3,3.4,NA,1,25.62,NA,NA,""
406,3863,Hookworm,Helminth,pathogen,Mara and Silva (1986),5188,1986,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,6,0,Arithmetic mean of ~52 samples,2,0,Arithmetic mean of ~52 samples,0,EXTRABES Method (centrifugation and microscopy),eggs / L,0.5,3.4,NA,1,25.62,NA,NA,""
407,3865,Ascaris,Helminth,pathogen,Mara and Silva (1986),5188,1986,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,8,0,Arithmetic mean of ~52 samples,2,0,Arithmetic mean of ~52 samples,0,EXTRABES Method (centrifugation and microscopy),eggs / L,0.6,3.2,NA,1,25.62,NA,NA,""
408,3866,Ascaris,Helminth,pathogen,Mara and Silva (1986),5188,1986,"EXTRABES, Campina Grande, Brazil","EXTRABES, Campina Grande, Brazil",Brazil,Maturation Pond,8,0,Arithmetic mean of ~25 samples,1,0,Arithmetic mean of ~25 samples,0,EXTRABES Method (centrifugation and microscopy),eggs / L,0.9,1.6,NA,1,25.62,NA,NA,""
409,3938,Total coliforms,Bacteria,indicator,Saqqar and Pescod (1991),5217,1991,"Al Sumra System, Amman, Jordan","Al Sumra System, Amman, Jordan",Jordan,Maturation Pond,1240000,0,Geometric mean of ~30 samples,236000,0,Geometric mean of ~30 samples,January,"Standard Methods, APHA (1980)",MPN / 100 mL,0.7,4.6,NA,1.2,11.8,NA,NA,Depth
410,3939,Fecal coliforms,Bacteria,indicator,Saqqar and Pescod (1991),5217,1991,"Al Sumra System, Amman, Jordan","Al Sumra System, Amman, Jordan",Jordan,Maturation Pond,176000,0,Geometric mean of ~30 samples,31020,0,Geometric mean of ~30 samples,January,"Standard Methods, APHA (1980)",MPN / 100 mL,0.8,4.6,NA,0.9,11.8,NA,NA,Depth
411,3945,Fecal coliforms,Bacteria,indicator,Saqqar and Pescod (1991),5217,1991,"Al Sumra System, Amman, Jordan","Al Sumra System, Amman, Jordan",Jordan,Maturation Pond,112000,0,Geometric mean of ~30 samples,17252,0,Geometric mean of ~30 samples,February,"Standard Methods, APHA (1980)",MPN / 100 mL,0.8,4.6,NA,0.9,14.9,NA,NA,Depth
412,3946,Fecal coliforms,Bacteria,indicator,Saqqar and Pescod (1991),5217,1991,"Al Sumra System, Amman, Jordan","Al Sumra System, Amman, Jordan",Jordan,Maturation Pond,17252,0,Geometric mean of ~30 samples,2631,0,Geometric mean of ~30 samples,February,"Standard Methods, APHA (1980)",MPN / 100 mL,0.8,4.6,NA,1.2,14.9,NA,NA,Depth
413,3947,Total coliforms,Bacteria,indicator,Saqqar and Pescod (1991),5217,1991,"Al Sumra System, Amman, Jordan","Al Sumra System, Amman, Jordan",Jordan,Maturation Pond,82100,0,Geometric mean of ~30 samples,12289,0,Geometric mean of ~30 samples,December,"Standard Methods, APHA (1980)",MPN / 100 mL,0.8,5.4,NA,1.2,12.1,NA,NA,Depth
414,3948,Total coliforms,Bacteria,indicator,Saqqar and Pescod (1991),5217,1991,"Al Sumra System, Amman, Jordan","Al Sumra System, Amman, Jordan",Jordan,Maturation Pond,878000,0,Geometric mean of ~30 samples,128000,0,Geometric mean of ~30 samples,February,"Standard Methods, APHA (1980)",MPN / 100 mL,0.8,4.6,NA,3.3,14.9,NA,NA,Depth
415,3949,Fecal coliforms,Bacteria,indicator,Saqqar and Pescod (1991),5217,1991,"Al Sumra System, Amman, Jordan","Al Sumra System, Amman, Jordan",Jordan,Maturation Pond,96500,0,Geometric mean of ~30 samples,13924,0,Geometric mean of ~30 samples,March,"Standard Methods, APHA (1980)",MPN / 100 mL,0.8,6.8,NA,1.5,15.1,NA,NA,Depth
416,3950,Fecal coliforms,Bacteria,indicator,Saqqar and Pescod (1991),5217,1991,"Al Sumra System, Amman, Jordan","Al Sumra System, Amman, Jordan",Jordan,Maturation Pond,31020,0,Geometric mean of ~30 samples,4423,0,Geometric mean of ~30 samples,January,"Standard Methods, APHA (1980)",MPN / 100 mL,0.8,4.6,NA,0.9,11.8,NA,NA,Depth
417,3952,Total coliforms,Bacteria,indicator,Saqqar and Pescod (1991),5217,1991,"Al Sumra System, Amman, Jordan","Al Sumra System, Amman, Jordan",Jordan,Maturation Pond,638000,0,Geometric mean of ~30 samples,82100,0,Geometric mean of ~30 samples,December,"Standard Methods, APHA (1980)",MPN / 100 mL,0.9,5.4,NA,0.65,12.1,NA,NA,Depth
