id,microbial_group,indicator_or_pathogen,microorganism_common_name,units,molecular_or_culture,authors,bib_id,location_comment,location,country,matrix,technology,year_published,initial_concentration,final_concentration ,light_conditions,temperature_celsius,light_intensity_watts_per_square_meter,pH,moisture_content_percent,additive,experiment_id,time_days,log10_reduction,imputed
110,Bacteria,Pathogen,Salmonella enterica Heidelberg,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,6.35E+05,Light,15,400,5.93,NA,NA,6,0.09,0.2,pH
111,Bacteria,Pathogen,Salmonella enterica Heidelberg,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,4.03E+05,Light,15,400,5.93,NA,NA,6,0.08,0.4,pH
112,Bacteria,Pathogen,Salmonella enterica Heidelberg,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,4.73E+05,Light,15,400,5.93,NA,NA,6,0.09,0.33,pH
113,Bacteria,Pathogen,Salmonella enterica Heidelberg,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,4.43E+05,Light,15,400,6.67,NA,NA,6,0.1,0.35,pH
114,Bacteria,Pathogen,Salmonella enterica Heidelberg,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,3.57E+05,Light,15,400,5.93,NA,NA,6,0.11,0.45,pH
115,Bacteria,Pathogen,Salmonella enterica Heidelberg,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,2.97E+05,Light,15,400,5.93,NA,NA,6,0.1,0.53,pH
116,Bacteria,Pathogen,Salmonella enterica Heidelberg,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,2.05E+05,Light,15,400,6.67,NA,NA,6,0.1,0.69,pH
117,Bacteria,Pathogen,Salmonella enterica Heidelberg,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,1.62E+05,Light,15,400,5.93,NA,NA,6,0.11,0.79,pH
118,Bacteria,Pathogen,Salmonella enterica Heidelberg,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,1.89E+05,Light,15,400,6.67,NA,NA,6,0.11,0.72,pH
119,Bacteria,Pathogen,Salmonella enterica Heidelberg,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,2.49E+05,Light,15,400,6.67,NA,NA,6,0.12,0.6,pH
120,Bacteria,Pathogen,Salmonella enterica Heidelberg,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,1.14E+05,Light,15,400,5.93,NA,NA,6,0.13,0.94,pH
121,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,9.03E+05,Light,15,400,6.67,NA,NA,7,0.02,0.04,pH
122,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,8.92E+05,Light,15,400,6.67,NA,NA,7,0.04,0.05,pH
123,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,9.30E+05,Light,15,400,5.93,NA,NA,7,0.04,0.03,pH
124,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,8.92E+05,Light,15,400,5.93,NA,NA,7,0.05,0.05,pH
125,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,9.08E+05,Light,15,400,6.67,NA,NA,7,0.06,0.04,pH
126,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,8.19E+05,Light,15,400,6.67,NA,NA,7,0.06,0.09,pH
127,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,8.49E+05,Light,15,400,5.93,NA,NA,7,0.06,0.07,pH
128,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,9.05E+05,Light,15,400,6.67,NA,NA,7,0.07,0.04,pH
129,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,7.19E+05,Light,15,400,6.67,NA,NA,7,0.08,0.14,pH
130,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,7.65E+05,Light,15,400,6.67,NA,NA,7,0.08,0.12,pH
131,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,7.86E+05,Light,15,400,6.67,NA,NA,7,0.09,0.1,pH
132,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,7.14E+05,Light,15,400,6.67,NA,NA,7,0.1,0.15,pH
133,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,6.54E+05,Light,15,400,6.67,NA,NA,7,0.1,0.18,pH
134,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,6.49E+05,Light,15,400,6.67,NA,NA,7,0.11,0.19,pH
135,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,6.30E+05,Light,15,400,6.67,NA,NA,7,0.11,0.2,pH
136,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,5.38E+05,Light,15,400,5.93,NA,NA,7,0.11,0.27,pH
137,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,5.59E+05,Light,15,400,5.93,NA,NA,7,0.12,0.25,pH
138,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,4.46E+05,Light,15,400,5.93,NA,NA,7,0.12,0.35,pH
139,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,4.62E+05,Light,15,400,5.93,NA,NA,7,0.14,0.34,pH
140,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,3.62E+05,Light,15,400,5.93,NA,NA,7,0.14,0.44,pH
141,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,3.86E+05,Light,15,400,5.93,NA,NA,7,0.15,0.41,pH
142,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,3.08E+05,Light,15,400,6.67,NA,NA,7,0.16,0.51,pH
143,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,2.11E+05,Light,15,400,6.67,NA,NA,7,0.15,0.68,pH
144,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,2.19E+05,Light,15,400,6.67,NA,NA,7,0.17,0.66,pH
145,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,7.57E+04,Light,15,400,5.93,NA,NA,7,0.18,1.12,pH
146,Bacteria,Pathogen,Salmonella enterica Mbandaka,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,5.14E+04,Light,15,400,6.67,NA,NA,7,0.17,1.29,pH
147,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,9.24E+05,Light,15,400,6.67,NA,NA,8,0.02,0.03,pH
148,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,9.43E+05,Light,15,400,6.67,NA,NA,8,0.01,0.03,pH
149,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,8.59E+05,Light,15,400,5.93,NA,NA,8,0.01,0.07,pH
150,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,8.59E+05,Light,15,400,5.93,NA,NA,8,0.02,0.07,pH
151,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,8.46E+05,Light,15,400,6.67,NA,NA,8,0.02,0.07,pH
152,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,8.73E+05,Light,15,400,5.93,NA,NA,8,0.03,0.06,pH
153,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,8.81E+05,Light,15,400,6.67,NA,NA,8,0.03,0.05,pH
154,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,9.41E+05,Light,15,400,6.67,NA,NA,8,0.03,0.03,pH
155,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,8.14E+05,Light,15,400,6.67,NA,NA,8,0.04,0.09,pH
156,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,8.73E+05,Light,15,400,6.67,NA,NA,8,0.04,0.06,pH
157,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,8.54E+05,Light,15,400,6.67,NA,NA,8,0.04,0.07,pH
158,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,7.76E+05,Light,15,400,6.67,NA,NA,8,0.04,0.11,pH
159,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,7.49E+05,Light,15,400,6.67,NA,NA,8,0.05,0.13,pH
160,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,9.41E+05,Light,15,400,5.93,NA,NA,8,0.06,0.03,pH
161,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,7.89E+05,Light,15,400,6.67,NA,NA,8,0.06,0.1,pH
162,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,5.89E+05,Light,15,400,6.67,NA,NA,8,0.06,0.23,pH
163,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,5.97E+05,Light,15,400,6.67,NA,NA,8,0.07,0.22,pH
164,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,6.65E+05,Light,15,400,5.93,NA,NA,8,0.07,0.18,pH
165,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,6.65E+05,Light,15,400,6.67,NA,NA,8,0.08,0.18,pH
166,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,4.68E+05,Light,15,400,6.67,NA,NA,8,0.07,0.33,pH
167,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,5.30E+05,Light,15,400,5.93,NA,NA,8,0.08,0.28,pH
168,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,5.08E+05,Light,15,400,6.67,NA,NA,8,0.08,0.29,pH
169,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,4.19E+05,Light,15,400,5.93,NA,NA,8,0.09,0.38,pH
170,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,3.32E+05,Light,15,400,5.93,NA,NA,8,0.08,0.48,pH
171,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,2.92E+05,Light,15,400,5.93,NA,NA,8,0.1,0.53,pH
172,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,3.35E+05,Light,15,400,6.67,NA,NA,8,0.1,0.47,pH
173,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,3.68E+05,Light,15,400,6.67,NA,NA,8,0.1,0.43,pH
174,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,1.95E+05,Light,15,400,5.93,NA,NA,8,0.09,0.71,pH
175,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,1.35E+05,Light,15,400,5.93,NA,NA,8,0.11,0.87,pH
176,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,7.03E+04,Light,15,400,6.67,NA,NA,8,0.12,1.15,pH
177,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,1.76E+05,Light,15,400,6.67,NA,NA,8,0.12,0.76,pH
178,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,8.38E+04,Light,15,400,6.67,NA,NA,8,0.14,1.08,pH
179,Bacteria,Pathogen,Salmonella enterica Typhimurium ST19,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Freshwater,None,2012,1.00E+06,1.22E+05,Light,15,400,6.67,NA,NA,8,0.17,0.92,pH
180,Bacteria,Pathogen,Salmonella enterica Typhimurium LT2,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,1.05E+06,Dark,15,0,5.93,NA,NA,9,0.29,-0.02,pH
181,Bacteria,Pathogen,Salmonella enterica Typhimurium LT2,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,9.94E+05,Dark,15,0,6.67,NA,NA,9,0.5,0,pH
182,Bacteria,Pathogen,Salmonella enterica Typhimurium LT2,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,1.09E+06,Dark,15,0,6.67,NA,NA,9,0.67,-0.04,pH
183,Bacteria,Pathogen,Salmonella enterica Typhimurium LT2,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,9.79E+05,Dark,15,0,6.67,NA,NA,9,0.83,0.01,pH
184,Bacteria,Pathogen,Salmonella enterica Typhimurium LT2,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,9.79E+05,Dark,15,0,5.93,NA,NA,9,0.96,0.01,pH
185,Bacteria,Pathogen,Salmonella enterica Typhimurium LT2,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,1.09E+06,Dark,15,0,5.93,NA,NA,9,1.13,-0.04,pH
186,Bacteria,Pathogen,Salmonella enterica Typhimurium LT2,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,9.76E+05,Dark,15,0,6.67,NA,NA,9,1.42,0.01,pH
187,Bacteria,Pathogen,Salmonella enterica Typhimurium LT2,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,1.02E+06,Dark,15,0,6.67,NA,NA,9,1.58,-0.01,pH
188,Bacteria,Pathogen,Salmonella enterica Typhimurium LT2,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,9.89E+05,Dark,15,0,6.67,NA,NA,9,1.75,0,pH
189,Bacteria,Pathogen,Salmonella enterica Typhimurium LT2,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,1.01E+06,Dark,15,0,5.93,NA,NA,9,1.88,0,pH
190,Bacteria,Pathogen,Salmonella enterica Typhimurium LT2,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,9.81E+05,Dark,15,0,5.93,NA,NA,9,2,0.01,pH
191,Bacteria,Pathogen,Salmonella enterica Typhimurium LT2,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,9.61E+05,Dark,15,0,5.93,NA,NA,9,2.17,0.02,pH
192,Bacteria,Pathogen,Salmonella enterica Heidelberg,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,1.04E+06,Dark,15,0,6.67,NA,NA,10,0.25,-0.02,pH
193,Bacteria,Pathogen,Salmonella enterica Heidelberg,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,1.02E+06,Dark,15,0,6.67,NA,NA,10,0.42,-0.01,pH
194,Bacteria,Pathogen,Salmonella enterica Heidelberg,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,1.03E+06,Dark,15,0,6.67,NA,NA,10,0.58,-0.01,pH
195,Bacteria,Pathogen,Salmonella enterica Heidelberg,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,1.02E+06,Dark,15,0,5.93,NA,NA,10,0.71,-0.01,pH
196,Bacteria,Pathogen,Salmonella enterica Heidelberg,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,1.09E+06,Dark,15,0,6.67,NA,NA,10,0.88,-0.04,pH
197,Bacteria,Pathogen,Salmonella enterica Heidelberg,,Culture,Boehm et al. (2012),7187,Laboratory-based study,"Stanford, California",United States,Marine Water,None,2012,1.00E+06,1.06E+06,Dark,15,0,6.67,NA,NA,10,1,-0.03,pH
